tmp_mag_cpsnj14_contig_60332_polypolish_29@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_sample20_contig_3927_polypolish_327@@@mags.faa.gz_block_0001.faa.gz-aac2p.fasta	99.4	2.72e-129	357
tmp_mag_cpsnj15_contig_10035_polypolish_359@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj01_contig_19119_polypolish_795@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	97.1	2.03e-125	347
tmp_mag_cpsnj15_contig_56986_polypolish_311@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj15_contig_56986_polypolish_311@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	100	2.94e-123	341
tmp_mag_cpsnj15_contig_10844_polypolish_111@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj03_contig_43385_polypolish_177@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	97.2	6.56e-125	346
tmp_mag_cpsnj15_contig_14578_polypolish_18@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj15_contig_14578_polypolish_18@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	100	2.27e-121	337
tmp_mag_cpsnj15_contig_18318_polypolish_40@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj15_contig_18318_polypolish_40@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	100	7.67e-139	381
tmp_mag_cpsnj15_contig_12440_polypolish_47@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj15_contig_12440_polypolish_47@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	100	8.68e-116	321
tmp_mag_cpsnj15_contig_24205_polypolish_271@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj15_contig_24205_polypolish_271@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	100	4.27e-136	374
tmp_mag_cpsnj15_contig_2859_polypolish_560@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj11_contig_1008_polypolish_2083@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	96.6	3.67e-125	346
tmp_mag_cpsnj16_contig_24633_polypolish_325@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj10_contig_22743_polypolish_172@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	99.4	1.09e-127	353
tmp_mag_cpsnj16_contig_27388_polypolish_255@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj11_contig_1008_polypolish_2083@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	96.6	1.05e-124	345
tmp_mag_cpsnj16_contig_48766_polypolish_126@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj01_contig_19119_polypolish_795@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	100	2.79e-130	359
tmp_mag_cpsnj19_contig_2857_polypolish_1828@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj19_contig_2857_polypolish_1828@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	100	5.21e-136	374
tmp_mag_cpsnj19_contig_57602_polypolish_39@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj19_contig_57602_polypolish_39@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	100	5.43e-132	363
tmp_mag_cpsnj19_contig_34465_polypolish_329@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj01_contig_19119_polypolish_795@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	99.4	3.26e-129	357
tmp_mag_cpsnj19_contig_25095_polypolish_444@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj08_contig_65674_polypolish_91@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	97.8	1.18e-132	365
tmp_mag_cpsnj19_contig_12435_polypolish_4@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj19_contig_12435_polypolish_4@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	100	3.69e-83	235
tmp_mag_cpsnj19_contig_64739_polypolish_86@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj19_contig_64739_polypolish_86@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	100	1.05e-136	376
tmp_mag_cpsnj19_contig_5307_polypolish_17@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj19_contig_5307_polypolish_17@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	100	6.33e-137	376
tmp_mag_cpsnj20_contig_53950_polypolish_312@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj01_contig_19119_polypolish_795@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	99.4	1.62e-129	357
tmp_mag_cpsnj20_contig_3486_polypolish_917@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj04_contig_8858_polypolish_112@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	100	1.97e-130	360
tmp_mag_cpsnj20_contig_169_polypolish_214@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj20_contig_169_polypolish_214@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	100	1.17e-139	384
tmp_mag_cpsnj20_contig_3047_polypolish_250@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_cpsnj20_contig_3047_polypolish_250@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	100	6.06e-131	361
tmp_mag_sample12_contig_39468_polypolish_72@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	tmp_mag_sample12_contig_39468_polypolish_72@@@mags.faa.gz_block_0000.faa.gz-aac2p.fasta	100	3.64e-133	367
tmp_mag_cpsnj01_contig_15644_polypolish_68@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj01_contig_15644_polypolish_68@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	1.28e-108	303
tmp_mag_cpsnj01_contig_46426_polypolish_233@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj01_contig_46426_polypolish_233@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	1.20e-93	263
tmp_mag_cpsnj01_contig_6416_polypolish_80@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj01_contig_6416_polypolish_80@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	1.40e-106	297
tmp_mag_cpsnj01_contig_18_polypolish_176@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj01_contig_18_polypolish_176@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	2.05e-104	292
tmp_mag_cpsnj01_contig_63662_polypolish_72@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj01_contig_63662_polypolish_72@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	1.58e-101	284
tmp_mag_cpsnj01_contig_1098_polypolish_121@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj01_contig_1098_polypolish_121@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	2.71e-58	170
tmp_mag_cpsnj02_contig_723_polypolish_1217@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj02_contig_723_polypolish_1217@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	2.69e-105	294
tmp_mag_cpsnj02_contig_11505_polypolish_368@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj02_contig_11505_polypolish_368@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	1.39e-107	300
tmp_mag_cpsnj02_contig_1203_polypolish_1220@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj02_contig_1203_polypolish_1220@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	2.16e-104	291
tmp_mag_cpsnj03_contig_21504_polypolish_88@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj03_contig_21504_polypolish_88@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	1.24e-104	292
tmp_mag_cpsnj03_contig_43027_polypolish_73@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj03_contig_43027_polypolish_73@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	1.74e-102	286
tmp_mag_cpsnj03_contig_3651_polypolish_28@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj03_contig_3651_polypolish_28@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	1.02e-68	197
tmp_mag_cpsnj03_contig_60779_polypolish_61@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj03_contig_60779_polypolish_61@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	1.09e-81	232
tmp_mag_cpsnj04_contig_9895_polypolish_114@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj04_contig_9895_polypolish_114@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	3.98e-107	299
tmp_mag_cpsnj04_contig_41471_polypolish_155@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj04_contig_41471_polypolish_155@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	8.45e-107	298
tmp_mag_cpsnj04_contig_8_polypolish_987@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj04_contig_8_polypolish_987@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	9.35e-107	298
tmp_mag_cpsnj04_contig_22206_polypolish_177@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj04_contig_22206_polypolish_177@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	2.08e-93	263
tmp_mag_cpsnj04_contig_19618_polypolish_44@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj04_contig_19618_polypolish_44@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	1.19e-108	303
tmp_mag_cpsnj04_contig_10982_polypolish_895@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj04_contig_10982_polypolish_895@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	2.82e-106	296
tmp_mag_cpsnj04_contig_6904_polypolish_632@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj04_contig_6904_polypolish_632@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	6.82e-68	196
tmp_mag_cpsnj04_contig_42177_polypolish_99@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj04_contig_42177_polypolish_99@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	5.92e-103	288
tmp_mag_cpsnj04_contig_704_polypolish_107@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj04_contig_704_polypolish_107@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	2.33e-104	291
tmp_mag_cpsnj04_contig_10627_polypolish_102@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_sample23_contig_5358_polypolish_115@@@mags.faa.gz_block_0001.faa.gz-aac3_1.fasta	98.2	1.77e-71	207
tmp_mag_cpsnj04_contig_33037_polypolish_505@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj04_contig_33037_polypolish_505@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	7.76e-109	303
tmp_mag_cpsnj04_contig_3874_polypolish_309@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj04_contig_3874_polypolish_309@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	1.62e-106	297
tmp_mag_cpsnj04_contig_1437_polypolish_456@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj04_contig_1437_polypolish_456@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	2.21e-109	305
tmp_mag_cpsnj08_contig_6797_polypolish_55@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj08_contig_6797_polypolish_55@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	4.17e-103	288
tmp_mag_cpsnj08_contig_1132_polypolish_86@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj08_contig_1132_polypolish_86@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	7.72e-110	306
tmp_mag_cpsnj08_contig_4349_polypolish_1093@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj08_contig_4349_polypolish_1093@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	5.70e-110	306
tmp_mag_cpsnj08_contig_16775_polypolish_59@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj08_contig_16775_polypolish_59@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	2.92e-99	279
tmp_mag_cpsnj09_contig_62089_polypolish_155@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj09_contig_62089_polypolish_155@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	7.16e-54	159
tmp_mag_cpsnj09_contig_19672_polypolish_8@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj09_contig_19672_polypolish_8@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	6.88e-108	301
tmp_mag_cpsnj09_contig_1561_polypolish_19@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj09_contig_1561_polypolish_19@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	1.97e-107	300
tmp_mag_cpsnj09_contig_368_polypolish_2546@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj09_contig_368_polypolish_2546@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	1.83e-102	287
tmp_mag_cpsnj09_contig_17174_polypolish_90@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj09_contig_17174_polypolish_90@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	5.92e-103	288
tmp_mag_cpsnj09_contig_16248_polypolish_120@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj09_contig_16248_polypolish_120@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	4.32e-106	296
tmp_mag_cpsnj09_contig_8589_polypolish_872@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj09_contig_8589_polypolish_872@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	1.08e-89	253
tmp_mag_cpsnj09_contig_10432_polypolish_715@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj09_contig_10432_polypolish_715@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	9.02e-104	290
tmp_mag_cpsnj09_contig_25619_polypolish_298@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj09_contig_25619_polypolish_298@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	1.63e-105	295
tmp_mag_cpsnj09_contig_26239_polypolish_329@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_snj09_contig_6081_polypolish_110@@@mags.faa.gz_block_0003.faa.gz-aac3_1.fasta	100	9.24e-102	285
tmp_mag_cpsnj09_contig_5676_polypolish_508@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj09_contig_5676_polypolish_508@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	6.13e-101	283
tmp_mag_cpsnj09_contig_9685_polypolish_351@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_snj09_contig_10462_polypolish_77@@@mags.faa.gz_block_0003.faa.gz-aac3_1.fasta	99.3	3.98e-107	299
tmp_mag_cpsnj09_contig_71347_polypolish_332@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	tmp_mag_cpsnj09_contig_71347_polypolish_332@@@mags.faa.gz_block_0000.faa.gz-aac3_1.fasta	100	9.06e-108	300
